user_id,age,gender,location,income_level,favorite_categories,preferred_brands,price_sensitivity,avg_rating_given,purchase_frequency
443,24,F,tier2,medium,"[""MASARA Solid Women's Straight Kurta"", 'Home Entertainment']","['Textile India', 'Clever Steps', 'Gadgetshieldz', 'chamanhandicrafts']",medium,1.773216039708735,medium
444,36,M,tier2,medium,"['Household Supplies', ""Vitamins Solid Baby Girl's Basic Shorts""]",['ARRA'],medium,3.679541702092093,low
445,42,M,tier2,medium,"[""Starsy Solid Women's Round Neck Green T-Shirt""]","['Berge', 'Very Me', ""D'Panache"", 'SM', 'reenak']",medium,2.842310338393534,medium
446,37,F,tier3,high,"[""TSG Breeze Printed Women's Round Neck Multicolor..."", 'Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER...', ""Lilliput Top Baby Girl's  Combo""]",['beebay'],low,4.055271582124665,low
447,57,F,tier3,medium,"['Home Furnishing', ""Clovia Women's T-Shirt Bra"", ""EASIES Solid Single Breasted Casual Men's Blazer""]",['Beautywear'],medium,3.4739148025806386,high
448,37,F,tier2,low,"['Jewellery', 'Shrih Toe & Foot Protector Pain Relief Pad (Pack...', 'Gaming']","['red', 'Simitoes', 'fashion rudraksh', 'NESTWELL']",high,3.7446792893573173,low
449,19,M,metro,medium,"[""The Cotton Company Solid Women's Polo Neck Pink ...""]","['Harp', 'Inspired Livingg', 'BM WOOD FURNITURE', 'Jaipur Raga']",medium,2.9498044320467622,low
450,55,M,tier1,low,['Siyas Collection Lac Cubic Zirconia Bangle Set (...'],"['appleofmyi', 'MomToBe']",high,2.928405757100068,medium
451,33,F,metro,medium,"[""Be 13 Printed Boy's Round Neck T-Shirt (Pack of 2)"", 'Sonaxo Men Running Shoes', 'Olvin Wayfarer Sunglasses']","['Eureka', 'Pezzava']",medium,3.8729166837004447,low
452,51,M,tier1,medium,['ANAND ARCHIES Girls Wedges'],"['AutoGarh', 'Ajanta']",medium,3.7705710177971783,medium
453,32,M,tier1,medium,"['clickforsign Sound horn Before entering Emergenc...', 'Shrih SH-0192 Wired USB Flexible Keyboard (Red)', 'Asics Gel-Kayano 22 Running Shoes']",['Bracevor'],medium,4.128821690611592,medium
454,31,F,metro,medium,"[""e-Fresh Baby Boy's Brief (Pack of 10)"", ""Libas Printed Women's Anarkali Kurta""]","['Mickey And Friends', 'Data cable', 'BELL', 'His & Her']",medium,3.0360284225742387,low
455,23,F,tier1,medium,"['Speedwav 216456 Manual Rear View Mirror (Right, ...', ""Legmark Slim Fit Women's Light Blue Jeans"", 'SHOPOJ Multicolor Paper Sky Lantern (80 cm X 34 ...']","['JBB', 'Hustler', 'Griptek', 'Proganix', 'Walkline']",medium,4.22929645467714,high
456,45,F,tier1,low,"[""UFO Self Design Round Neck Casual Girl's Sweater"", ""Lilliput Top Baby Girl's  Combo""]","['Sunvi', 'Setu Infocom', 'Handiana', 'Pazel', 'Juhi Malhotra']",high,3.192384050107688,low
457,34,F,tier1,low,"['FEET FLOW Women Flats', 'REMSON INDIA Women Flats']","['PINK FEVER', 'Yijun', 'Uniball']",high,3.4541539983128486,medium
458,41,F,tier1,medium,"['Adidas IND PRO THI GUA Thigh Guard (White, Blue,...']","['Morph Maternity', 'Tradition India', 'PRINT SHAPES', 'Gajraula Crafts']",medium,2.157505159522273,medium
459,18,F,metro,low,"[""TIMBERLAKE Slim Fit Fit Women's Red Jeans""]","['The Crystal Jewel', 'Auraa', 'Rajdoot']",high,3.7266126174935335,medium
460,19,F,tier1,medium,"['Computers', ""Little Stars Girl's A-line Multicolor Dress""]","['Eclat', 'FreeHand', 'Udaipur Art Gallery', 'e-Fresh']",medium,4.264157963012009,medium
461,35,F,tier2,medium,"[""ANASAZI Casual 3/4 Sleeve Solid Women's Top""]",[],medium,2.76395997856451,medium
462,19,M,tier2,high,"[""Vinenzia Printed Winter Men's Gloves"", 'Arial Morris Women Flats', ""Vishudh Printed Women's Anarkali Kurta""]",[],low,3.206946874491487,low
463,54,M,tier2,high,"['Computers', 'Gaming']","['Areon', 'xpert']",low,3.861534444619405,medium
464,48,M,tier2,medium,"['Planet Waves Woodstock Strap (Multicolor)', 'Arial Morris Women Flats']","['JOY', 'Trigcars']",medium,3.7638512668588797,medium
465,21,M,tier3,high,"['Home Improvement', 'Kanvas Bellies']","['X Doria', 'Merastore', 'MicroCotton']",low,3.9973993771775227,low
466,27,F,tier1,high,"[""Sisel Printed Poly Cotton Women's Stole""]","['Engross', 'WEIDELI']",low,3.6575282857498963,medium
467,49,M,tier3,high,"['Arial Morris Women Flats', 'Sj Bushnell 119M / 1000 Binoculars (36 mm, Black)']","['Rs Electrical', 'LIFE LIKE', 'Wetex Premium', 'ASUS', 'Escan']",low,2.363557137200992,low
468,22,F,metro,low,"['Amita Home Furnishing Cotton Floral Single Bedsh...', ""Vishudh Printed Women's Anarkali Kurta""]","['Modx', 'Neha', 'Elegance', 'Jewels of Jaipur']",high,3.281103980274259,medium
469,22,F,tier3,high,['Automotive'],"['Durian', 'Gear X', 'KE']",low,4.620472908730411,medium
470,19,M,tier1,low,['Escan Lace Up'],"['Ruvee', 'Novicz', 'Amba Handicraft']",high,3.0903160704714945,medium
471,53,M,tier3,high,"['Speedwav 186926 Royal Enfield 350 Twin Spark LED...', ""Starsy Solid Women's Round Neck Green T-Shirt"", 'Mast & Harbour Black Synthetic  Clutch']","['Njoy', 'AT', 'Globalite', 'Skin']",low,5.0,high
472,58,F,tier1,high,"['Speedwav 186879 Bajaj Pulsar 200 NS DTS-i LED In...', 'FEET FLOW Women Flats']","['FAUSTO', 'Cellbazaar']",low,3.998343325304047,low
473,33,F,tier1,medium,"['Mast & Harbour Black Synthetic  Clutch', ""TIMBERLAKE Slim Fit Fit Women's Red Jeans""]","['VR Designers', 'JQR', 'Linzina', 'CANMP']",medium,3.305174798752157,low
474,19,F,tier3,low,"['SAY UV Sterilizer Solid Filter Cartridge (0, Pac...']","['Blue Birds USA Homeware', 'Siemens', 'Lula', 'Babytintin']",high,4.169684234509635,medium
475,25,M,tier2,low,"['Sugandh Vatika 24 Natural Masala, Sandal Incense...', 'SAY UV Sterilizer Solid Filter Cartridge (0, Pac...']","['Tiara Diaries', 'Mikado']",high,2.130820705200903,low
476,28,M,metro,medium,['Shonaya Printed Bhagalpuri Art Silk Sari'],[],medium,4.449756891247068,low
477,50,M,tier2,low,"[""Clovia Women's T-Shirt Bra""]","['Embellish outfits', 'Rajlaxmi', 'Ruchiworld']",high,4.247132677231384,high
478,20,M,metro,medium,['Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER...'],"['Mahalaxmi', 'Beebay']",medium,3.495858989644369,high
479,29,F,metro,high,"['Home Entertainment', ""United Colors of Benetton Girl's Trousers"", ""Oly Two Fit Fit Women's Dark Blue Jeans""]",['Merchant eshop'],low,3.7896615621890457,medium
480,29,F,tier1,medium,"['SRPC BAOER STARWALKER EXECUTIVE ROLLERBALL Pen G...', 'Sumo Baby Walker (Red)', 'Eternal Gandhi Super Series Crystal Paper Weight...']",[],medium,2.866003712255102,medium
481,32,F,metro,medium,"['Areon Luxurious Fragrance Long Lasting Car,Home,...', 'xy decor Cotton Sofa Cover (white Pack of 6)']","['Chazer', 'Adwitiya Collection', 'Taraash', 'Camy', 'R&Mshoppee']",medium,2.5125511472599964,high
482,32,F,tier3,low,['Urban Girl Foundation Brush (Pack of 10)'],"['Vidhya Kangan', 'Cenizas', 'R18jewels-Fashion&U', 'Total']",high,4.3971928468322625,low
483,47,M,tier3,medium,"[""UFO Self Design Round Neck Casual Girl's Sweater"", ""GALLOWAY skinny Fit Women's Jeans"", 'Autoplus M AP15 Arm Sleeve (Black)']",['Nautica'],medium,2.89688241214926,high
484,37,M,tier3,medium,['Arial Morris Women Flats'],"['La Shades', 'NEWLOOK', 'Black Diamond', 'Ganapathy Gems']",medium,3.862018296095249,low
485,47,M,tier2,medium,"['Mast & Harbour Black Synthetic  Clutch', 'Shonaya Printed Bhagalpuri Art Silk Sari']",[],medium,2.9525185585813536,high
486,28,F,tier1,low,"['Kraft Seeds Dill Herb Seed (50 per packet)', 'Boreal Roller Brush']","['Funcart', 'TRINK']",high,2.9397744025963037,low
487,55,M,tier1,medium,"['Jewellery', 'Kitchen & Dining', 'Kraft Seeds Rosemary Herb (Pack Of 5) Seed (75 p...']","['Kelvinator', 'Deben & Hill', 'Pazel', 'Big Balaji']",medium,4.494220014265909,low
488,21,M,tier1,low,"['Pens & Stationery', 'Jewellery']",[],high,3.619823322745898,medium
489,61,M,tier1,medium,"['classyworld Brass Cufflink (Grey-02)', 'Toys & School Supplies']","['LAST BENCH', 'Handecor', 'Via Mazzini']",medium,3.596749756521085,medium
490,25,F,tier1,medium,"['SJ Barstel 56m / 1000m Binoculars (30 mm, Black)']",[],medium,3.731130703691167,medium
491,25,F,metro,high,"['Baby Care', ""Spa Culture Fit Fit Women's Black Jeans""]","['Stallion Barware', 'Cenizas']",low,2.6172089858900973,low
492,50,F,tier2,high,"[""Starsy Printed Women's Round Neck Black T-Shirt"", 'COIRFIT Single Coir Mattress']",['Uniross'],low,1.0,high
493,52,M,tier3,medium,"['Olvin Aviator Sunglasses', 'Joyra Heart Sterling Silver Swarovski Crystal, S...']",['GALLOWAY'],medium,3.711100025181173,high
494,44,F,metro,low,"[""Noor Embroidered Women's Straight Kurta"", ""Vitamins Solid Baby Girl's Basic Shorts""]",[],high,3.6629389900897227,high
495,61,F,tier1,high,"['Jazz Eyewears Over-sized Sunglasses', ""piftif Women's Sports Bra"", 'Sumo Baby Walker (Red)']",['Araanz by Tribhovandas Bhimji Zaveri Delhi'],low,3.4466248675941245,low
496,34,M,metro,high,"['Home Entertainment', ""HANS Men's Crew Length Socks""]","['Fame16', 'Shahi Handicraft', 'Raymond Home']",low,2.790346900058164,medium
497,25,M,metro,medium,"[""E'Hiose Girl's Leggings (Pack of 6)"", 'Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER...']",[],medium,3.4961103937279865,medium
498,26,F,tier3,low,['NEWGEN TECH EO-HS3303 58 Wired Headset (White)'],[],high,4.298944085417871,low
499,64,M,tier3,medium,"[""883 Police Full Sleeve Solid Men's Jacket""]","['Exotic India', 'Asmi', 'ATC', 'chota packet']",medium,3.5838759421910784,low
500,44,M,tier1,medium,"['Power Smart Quick Charging Pack For PAN CGR-D28 ...', ""Miss Wow Slim Fit Women's Blue Jeans"", 'THERISE MD0005 Wired Headset (Pink)']",['Indistar'],medium,2.367429828082903,low
501,21,M,metro,low,"['Amita Home Furnishing Cotton Printed Single Beds...', ""Fly U Slim Fit Fit Women's Brown Jeans"", 'Baby Care']","['Himalayan Sutra', 'Vglit', 'Maspar']",high,2.7696817496100645,high
502,58,M,tier2,medium,['Olvin Wayfarer Sunglasses'],[],medium,3.814989825773454,low
503,63,F,metro,medium,['Himmlisch 20503 Car Bottle Holder (Plastic)'],"['regular', 'Lolprint']",medium,3.270286625915416,medium
504,23,F,tier1,medium,"['Sunglasses', 'OEM 170774 Bike Side Stand']","['Jovan', 'Abstract Mood', 'Khanna Jupiter', 'Wall1ders']",medium,4.093294349093419,high
505,45,M,tier1,medium,"['V&G Professional HD-37 Hair Dryer (Red)', 'Foot Candy Women Flats', 'Furniture']",['Petto'],medium,4.931250060705857,low
506,53,M,tier1,medium,"['Knight Ace Kraasa Sports Running Shoes, Cycling ...']","['Comfast', 'Rajo Raja', 'Vismay Creation']",medium,3.6104913920835036,medium
507,30,F,tier2,high,"['Naaz 2 in 1 Paper Quilling Board Game', 'Gaming', 'Klaur Melbourne Bellies']",[],low,4.583387008932915,low
508,30,F,metro,medium,"['Automotive', 'Klaur Melbourne Bellies']","['Curren Nx', 'Ceela', 'Karukraft', 'Kyra', 'Grey/ White']",medium,3.563170269989171,medium
509,41,F,tier2,high,"['Home & Kitchen', 'Power Smart Quick Charging Pack For PAN CGR-DU-2...']","['Emartbuy', 'Arow', 'Bling', 'Mrigya', 'Coddle']",low,3.148413153652662,low
510,63,F,tier3,high,"['BuildTrack PIR Wireless Motion Sensor - One Swit...', ""TIMBERLAKE Slim Fit Fit Women's Blue Jeans"", 'Pout Brass Bangle']",[],low,2.452689701241561,low
511,36,M,tier2,medium,['Sumo Baby Walker (Red)'],"['Prestige', 'Optokart', 'N K Computers', 'RYTHMX']",medium,2.188498208943612,medium
512,30,F,metro,low,['Toys & School Supplies'],"['MicroCotton', 'Zombom', 'Indianbeauty', 'Tp-Link', 'Shortkut enterprises']",high,4.5053060278048065,medium
513,45,F,metro,medium,['clickforsign Sound horn Before entering Emergenc...'],"['Oggo Deo', 'Aimedu Toy']",medium,3.394011552970199,medium
514,23,F,tier1,medium,"['SJ Barstel 56m / 1000m Binoculars (30 mm, Black)', 'Toys & School Supplies']",['Story @ Home'],medium,4.097658950545226,high
515,22,M,metro,medium,"[""Auraa Men's, Women's Solid No Show Socks"", ""Fly U Slim Fit Fit Women's Brown Jeans""]","['INAYA', 'Finnexe']",medium,2.9202032003559593,low
516,33,F,tier1,medium,"[""Oly Two Fit Fit Women's Dark Blue Jeans""]",[],medium,3.800876801495456,high
517,57,F,tier2,low,['Oddy RS 1.5 X 2 100 Sheets Self Stick Reposition...'],[],high,3.8580847810464975,high
518,58,M,metro,medium,['Urban Girl Foundation Brush (Pack of 12)'],"['Chumbak', '@home']",medium,2.892718387346843,high
519,22,F,metro,high,"['ABEEZ Boys, Men, Girls (Black, Pack of 1)', ""E'Hiose Girl's Leggings (Pack of 6)"", ""Ruhi's Creations Cotton Cartoon King sized Doubl...""]",[],low,3.5067017045915425,low
520,18,M,tier1,medium,['NEWGEN TECH EO-HS3303 179 Wired Headset (White)'],"['Lab No. 4', 'MRB', 'Jewelsindia', 'Newgen Tech', 'Pearl Berry']",medium,5.0,medium
521,64,F,tier1,high,"['Speedwav 216456 Manual Rear View Mirror (Right, ...', ""Auraa Men's, Women's Solid No Show Socks""]","['Shoprillo', 'Lucky Thailand']",low,4.428934248197145,high
522,43,F,tier1,medium,"[""E'Hiose Girl's Leggings (Pack of 6)""]",['Dressberry'],medium,2.581869738384885,medium
523,25,M,tier2,medium,"['SHOPOJ Purple Paper Sky Lantern (80 cm X 34 cm, ...']",[],medium,3.150910434266974,medium
524,56,M,metro,low,"['Abhinl Fashion Cotton Printed Semi-stitched Salw...', 'Pu-Good Women Flats', 'GM Power mate 4 Strip Surge Protector (White)']","['I Ball', 'Texlon', 'Asics']",high,3.404263350796002,low
525,22,F,tier2,low,"[""Vitamins Solid Baby Girl's Basic Shorts"", 'JUSF2 Black Color Hair Band (Multicolor)', ""EASIES Solid Single Breasted Casual Men's Blazer""]","['Interio Crafts', 'Yijun', 'Art n Beyond']",high,4.43409947496036,low
526,21,F,metro,medium,"['Amita Home Furnishing Cotton Printed Single Beds...', 'Sj Bushnell 119M / 1000 Binoculars (36 mm, Black)']","['Targus', 'Vibrant Yellow', 'Alysa']",medium,3.405087820061606,high
527,30,M,metro,low,"['SJ Bushnell 122/1000M Binoculars (36 mm, Black)']","['Pout', 'IaD', 'Nillkin', 'Great Art']",high,4.050189670807069,low
528,23,F,tier1,medium,"['Koie  Battery - For Samsung 7562 Premium Quality...', 'SJ Comet Zoom DPSI Binoculars (30 mm, Black)']",['Sharani'],medium,2.604513983012069,high
529,23,F,tier1,medium,"['Amita Home Furnishing Cotton Floral Single Bedsh...', 'REMSON INDIA Women Flats', 'Gking Hand Stiched Steering Cover For Renault Sc...']",['Bright Home Appliances'],medium,3.8903963508791057,low
530,36,M,tier1,high,"['ANAND ARCHIES Girls Flats', 'Olvin Oval Sunglasses']","['DOUBLE HORSE', 'Xupply']",low,4.198249540343273,low
531,44,M,tier3,high,['Foot Candy Women Flats'],[],low,3.8243387394075277,medium
532,37,M,tier1,medium,"['Joyra Heart Sterling Silver Swarovski Crystal, S...']","['Philigree', 'Gadget-Wagon', 'Handloom Hut']",medium,3.455043828405995,high
533,23,F,tier1,low,"['SJ Comet Zoom DPSI Binoculars (30 mm, Black)']",['diwine jewels'],high,3.9866908673031354,high
534,33,M,tier1,low,"[""Indistar Self Design Viscose Women's Stole"", ""Lilliput Top Baby Girl's  Combo"", 'BALAJI EXPORTS Bottled Wine Cooler (9 Bottles)']","['INDIRANG', 'Bianca']",high,2.757859752171718,medium
535,28,M,metro,low,['Naaz Dart game Board Game'],"['Royal Blue', 'Craft Store India']",high,4.650324621828059,high
536,42,F,tier1,medium,['Clothing'],[],medium,2.7270608162757783,low
537,58,F,tier2,low,"['Crafty Hands Kutchchi Mirrorwork Tapestry (Maroon)', 'Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER...']","['Beingwomen', 'blue stag']",high,3.085037526516999,low
538,52,F,tier3,low,"['Clickforsign Vehicles parked Illegally will be t...', 'Linzina Fashions LIN-HOSS-1.5 Faucet Set']","['Rouge Red', 'Masaba for Magic fairy', 'O Baby', 'R S Jewels']",high,2.562146404095673,low
539,31,M,tier3,medium,"['Bags, Wallets & Belts']",['STREET LONDON'],medium,4.695580479784302,medium
540,61,M,metro,medium,"['Shrih SH-0192 Wired USB Flexible Keyboard (Red)', ""Noor Embroidered Women's Straight Kurta""]","['LRB', 'Pilot', 'Wow!', 'Khaan Saab Editions', 'Guardian']",medium,4.211061599294477,low
541,60,F,tier3,high,"['Himmlisch 20503 Car Bottle Holder (Plastic)', 'SMART TRADERS Women Flats']","['Alicia Souza', 'AYESHA', 'SSM', 'Imagica']",low,2.4809690233861144,medium
542,37,F,tier3,medium,"['Dressberry Orange Synthetic  Clutch', 'Computers']",[],medium,4.284051104127419,high
543,18,M,tier2,low,"[""Leading lady Women's Camisole"", 'Health & Personal Care Appliances']","['Oye', 'Cazcase']",high,4.124649470514713,low
544,42,M,tier1,low,"['Taurus Black & white Lace Up', 'Srajanaa sr114 Travel Shaving Kit (Black)']","['Amardeep', 'Malhar', 'Astrodidi', 'Koncepts', 'Hako']",high,3.8711079840525007,medium
545,56,F,tier1,low,"['Dressberry Gold Synthetic  Clutch', ""FIFO Bottom Women's  Combo""]","['Jack Martin', 'Brahmz', 'YK', 'Blackberrys', 'Zaveri Pearls']",high,3.351614490478625,medium
546,44,F,tier3,medium,"[""Dassler Slim Fit Women's Multicolor Jeans""]","['Raghav India', 'YGS', 'Zaicus']",medium,4.070302929822269,medium
547,60,M,tier2,medium,"['Anuradha Art Stylish Hair Clip (Blue)', 'ABEEZ Boys, Men, Girls (Black, Pack of 1)', 'SJ Comet Zoom DPSI Binoculars (30 mm, Black)']","['misshruts', 'Hangrr', 'Aqua', 'JLRS']",medium,4.058611137212315,high
548,18,M,tier2,medium,"['Jazz Eyewears Over-sized Sunglasses', ""Vishudh Printed Women's Straight Kurta"", 'Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER...']","['Johhny Cash', 'Kuhuk', 'Micromax']",medium,3.6300149539718753,medium
549,23,F,tier3,high,"[""TIMBERLAKE Slim Fit Fit Women's Blue Jeans"", 'Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER...']","['Avsar', 'LinkedInLove']",low,1.0,medium
550,30,F,tier1,low,"['Jazz Eyewears Over-sized Sunglasses', 'INVENTURE RETAIL Nail Cutter']","['SViRU', 'The Decor mart', 'Purple', 'Silver Shoppee', 'Jiya Fashion Pretties']",high,2.77792016009523,medium
551,43,F,tier1,medium,"[""e-Fresh Boy's Brief (Pack of 5)""]","['Ornate', 'ZOSIGN', 'dilli bazaaar', 'AutoKraftZ']",medium,3.1120645189501897,medium
552,64,F,tier3,low,['Dremel 2615.023.132 Plastic Friction Work Bench ...'],"['SMART TRADERS', 'Home Genie', 'LAMS', 'Metro Sports', 'Twella Creations']",high,4.781006673135785,medium
553,23,M,tier3,medium,"['Walkline Slippers', ""Noor Embroidered Women's Straight Kurta"", ""Pazel Slim Fit Men's Jeans""]","['Perfect', 'Babyoye Premium', 'Foxy Trend', 'Kiya Trends']",medium,4.08456331604829,low
554,40,F,metro,medium,"[""Fly U Slim Fit Fit Women's Brown Jeans"", 'Urban Girl Foundation Brush (Pack of 10)', 'Bootwale Bellies']","['Toto Link', 'Sahej']",medium,3.121579499178007,medium
555,46,F,tier3,low,"[""Dolz Slim Fit Fit Women's Brown Jeans""]",['Xpert'],high,3.92222449703224,medium
556,32,F,metro,high,"[""SMART DENIM Solid Women's White Denim Shorts"", ""Vinenzia Printed Winter Men's Gloves"", 'Nut Khut Embroidered Kurta & Churidar']",['Anmol'],low,4.392386714843839,medium
557,31,M,tier1,medium,['Jazz Eyewears Over-sized Sunglasses'],"['Force 10 By Liberty', 'Paisa worth', 'CarMobCentral']",medium,4.339346692422048,medium
558,44,F,tier1,low,['Cellbazaar Blackberry 8520 WHITE LCD LCD (YIT-562)'],"['Jewels Of Jaipur', 'TP-Link', 'Chipmunk', 'Titrit', 'Elephant']",high,3.272166323129795,high
559,44,M,tier3,medium,"[""Nine Maternity Wear Women's Fit and Flare Dress""]",[],medium,3.9283730764857197,high
560,27,M,tier1,high,"['Favourite BikerZ 3514 RAD air filter Ionic Air F...', ""Viral Girl Women's Full Coverage Bra"", 'Kanvas Bellies']","['Uma', 'Kuhuk', 'Mahadev Handicrafts', 'Mahalaxmi']",low,1.677940270203821,low
561,41,F,tier3,low,"['SMART TRADERS Girls Bellies', 'Boreal Roller Brush', ""FIFO Bottom Women's  Combo""]","['xpert', 'Shashvat Jewels', 'Home Decor Line', 'JK Cartridge', 'SG Creations']",high,5.0,low
562,25,M,tier3,low,"[""Dolz Slim Fit Fit Women's Brown Jeans"", 'xy decor Cotton Sofa Cover (white Pack of 6)', ""Legmark Slim Fit Women's Blue Jeans""]","['Chap Ice', 'Mount Track']",high,4.014437740321694,low
563,43,F,metro,medium,"[""PrivateLifes MasterPiece Women's Push-up Bra"", ""883 Police Full Sleeve Solid Men's Jacket"", ""kem Flow Gold skinny Fit Baby Girl's Blue Jeans""]","['Leebo', 'VITAMINS']",medium,4.572178263644588,high
564,50,M,tier3,low,"['Dressberry Gold Synthetic  Clutch', 'ABEEZ Boys, Men, Girls (Black, Pack of 1)', 'Naaz 2 in 1 Paper Quilling Board Game']",[],high,4.022723520371622,low
565,44,F,metro,medium,"['Asics Gel-Cumulus 17 Running Shoes', ""Little Stars Girl's A-line Multicolor Dress""]",['Cotts Hub'],medium,4.158421885228671,low
566,59,M,tier1,medium,"['Speedwav 240437 Sun Shade For Hyundai i10 (Dashb...', 'Speedwav 216510 Manual Rear View Mirror (Right, ...']","['kush creation', 'BILLYS', 'Spick', 'V&V ART', 'Soulful Threads']",medium,3.4722993708514487,low
567,45,F,tier1,high,['Amita Home Furnishing Cotton Floral Single Bedsh...'],"['Sapatos', 'Chefkraft', 'Pasabahce', 'EZRA']",low,5.0,medium
568,57,F,tier1,low,['Olvin Aviator Sunglasses'],['La Shades'],high,4.432555886237822,low
569,61,M,tier1,high,"['Remax Rm-10000 Remax Vanguard 10000mah 10000 mAh...', ""Threads & Pals Full Sleeve Printed, Solid Men's ...""]","['Excellent4U', 'Karatcraft', 'Unnati', 'Blue', 'Adimani']",low,3.6800945647262164,low
570,51,M,tier1,low,['clickforsign Sound horn Before entering Emergenc...'],[],high,3.8984045452120206,high
571,44,M,tier3,medium,"[""Leading lady Women's Camisole""]","['Fotodiox Inc.', 'Total Furnishing', 'Exxotic Jewelz']",medium,4.040813995432199,low
572,29,F,metro,medium,"['ANAND ARCHIES Girls Flats', 'GM Power mate 4 Strip Surge Protector (White)', ""Little Stars Girl's A-line Multicolor Dress""]","['The Pari', 'Transcend', 'SV Creations', 'COLORS FOR LIVING', 'Kook N Keech Disney']",medium,3.175306611387219,low
573,56,M,tier2,low,"[""tadd Men's, Women's Ankle Length Socks"", 'JUSF2 Black Color Hair Band (Multicolor)', ""kem Flow Gold skinny Fit Baby Girl's Blue Jeans""]",['texclusive'],high,4.3920246408275805,medium
574,23,F,tier2,medium,['K&P Dr.Ambedkar Large 04 Showpiece  -  19 cm (Po...'],"['Anker', 'Craft And Curtain', 'Iconnect World', 'Maniac']",medium,3.1988583200797662,medium
575,27,M,tier2,medium,"[""EASIES Solid Single Breasted Casual Men's Blazer""]",[],medium,3.9094487490560983,medium
576,19,F,tier1,high,['Srajanaa sr114 Travel Shaving Kit (Black)'],['Zyxel'],low,3.5385464949601,medium
577,53,M,tier1,medium,"['Sugandh Vatika 24 Natural Masala, Sandal Incense...']",['Babyoye Premium'],medium,2.59988599330842,medium
578,26,M,tier2,medium,"['Sugandh Vatika 24 Natural Masala, Sandal Incense...', ""Starsy Printed Women's Round Neck Black T-Shirt"", 'Pu-Good Women Flats']","['Hoffrichter', 'Regan', 'Mount Nano']",medium,3.694668167461411,low
579,39,M,tier3,high,"[""Spa Culture Fit Fit Women's Black Jeans""]","['Decon', 'Mavi']",low,3.2277014982032943,low
580,30,M,metro,low,"['INKT INKT A5 Wiro Notebook A5 Notebook Ring Boun...', ""PrivateLifes MasterPiece Women's Push-up Bra""]","['Style Homez', 'Fly', 'Juhi Malhotra']",high,5.0,high
581,41,M,tier1,medium,"['REMSON INDIA Women Flats', 'Watches', 'Anuradha Art Stylish Hair Clip (Blue)']",['BnC'],medium,2.163387541171591,medium
582,42,M,tier1,medium,"['NEWGEN TECH EO-HS3303 218 Wired Headset (White)', ""HANS Men's Crew Length Socks"", 'Arial Morris Women Flats']","['Gigabyte', 'Rishan', 'Sharani', 'Satovira', 'Miss Clyra']",medium,4.584533218452574,medium
583,45,M,metro,medium,['K&P Dr.Ambedkar Large 04 Showpiece  -  19 cm (Po...'],"['Style Buy Style', 'Homefoster', 'Abhushan']",medium,2.9490265986511393,medium
584,37,F,tier3,medium,"[""Threads & Pals Full Sleeve Self Design Men's Swe..."", ""TIMBERLAKE Slim Fit Fit Women's Red Jeans""]",[],medium,4.355391220337255,high
585,62,F,tier2,medium,"['Favourite BikerZ 3514 RAD air filter Ionic Air F...', 'Kraft Seeds Dill Herb Seed (50 per packet)', 'Royal Seal Creations 40 ST COLOR Silver Zircon N...']","['Awesome', 'Deep Lavender', 'U. R. GOD', 'Pepe Jeans', 'Shopmania']",medium,3.9814135342353034,low
586,34,M,tier3,low,"[""BLM Casual Printed Women's Kurti"", 'Asics Gel-Cumulus 17 Running Shoes']",['Grey'],high,2.593029016180228,high
587,63,M,tier3,medium,"['Clickforsign Vehicles parked Illegally will be t...', 'Tools & Hardware', ""The Cotton Company Solid Women's Polo Neck Pink ...""]","['SIESTA', 'Satovira', 'ortel']",medium,2.711611718700177,high
588,63,M,tier3,high,['Eyewear'],['Mustard'],low,4.038937777659302,medium
589,25,F,tier1,medium,"['Knight Ace Kraasa Sports Running Shoes, Cycling ...', 'Foot Candy Women Flats']","['Lexel', 'Toygully']",medium,2.8757250566272865,medium
590,51,M,tier1,medium,"[""fourgee Slim Fit Boy's Black Jeans"", 'Urban Girl Foundation Brush (Pack of 10)']","['Smile2u Retailers', 'D-ROCK', 'Peepal Comm', 'Jewels Guru', 'Carmity']",medium,4.770753859955484,high
591,22,M,tier2,low,['Cellbazaar Blackberry 8520 WHITE LCD LCD (YIT-562)'],['Leppy'],high,2.372593411778484,high
592,54,F,tier3,medium,"['Kalpaveda Copper Bowl (Gold, Pack of 1)', 'Amita Home Furnishing Cotton Floral Single Bedsh...', ""New Darling Women's Printed Top & Pyjama Set""]","['Agrima', 'JBC Collection']",medium,2.6733329736426232,low
593,41,F,tier3,low,"['Sunglasses', ""Breakbounce Men's Vest"", ""piftif Women's Sports Bra""]",['Trendy Divva'],high,3.569747500687462,low
594,23,F,tier3,low,['Autoplus M AP15 Arm Sleeve (Black)'],"['Prestige', 'VES', 'Imli Street', 'My Angel']",high,2.683775430821749,high
